t,y
3450,-0.017367
3451,-0.022485
3452,-0.022506
3453,-0.022526
3454,-0.022547
3455,-0.022568
3456,-0.022589
3457,-0.022609
3458,-0.02263
3459,-0.017552
3460,-0.02267
3461,-0.017593
3462,-0.017613
3463,-0.02273
3464,-0.022752
3465,-0.022773
3466,-0.022793
3467,-0.022814
3468,-0.022834
3469,-0.022855
3470,-0.027972
3471,-0.027993
3472,-0.022917
3473,-0.022937
3474,-0.022959
3475,-0.017882
3476,-0.028097
3477,-0.023021
3478,-0.023041
3479,-0.023062
3480,-0.023082
3481,-0.023102
3482,-0.023123
3483,-0.018045
3484,-0.018066
3485,-0.018087
3486,-0.023204
3487,-0.023225
3488,-0.023245
3489,-0.018168
3490,-0.023286
3491,-0.018208
3492,-0.023326
3493,-0.028444
3494,-0.023368
3495,-0.018291
3496,-0.023409
3497,-0.018332
3498,-0.02345
3499,-0.02347
3500,-0.023491
3501,-0.018413
3502,-0.023531
3503,-0.018453
3504,-0.023572
3505,-0.018495
3506,-0.018515
3507,-0.018535
3508,-0.023653
3509,-0.023673
3510,-0.023694
3511,-0.018616
3512,-0.023734
3513,-0.023755
3514,-0.023776
3515,-0.023797
3516,-0.023817
3517,-0.01874
3518,-0.01876
3519,-0.01878
3520,-0.0188
3521,-0.023917
3522,-0.023938
3523,-0.023958
3524,-0.02398
3525,-0.013806
3526,-0.018922
3527,-0.02404
3528,-0.018962
3529,-0.018982
3530,-0.019002
3531,-0.02412
3532,-0.019043
3533,-0.024161
3534,-0.019084
3535,-0.024202
3536,-0.019125
3537,-0.019145
3538,-0.019165
3539,-0.019184
3540,-0.019204
3541,-0.019224
3542,-0.019244
3543,-0.019264
3544,-0.024383
3545,-0.024404
3546,-0.019326
3547,-0.019346
3548,-0.019366
3549,-0.019386
3550,-0.019406
3551,-0.014329
3552,-0.014348
3553,-0.014368
3554,-0.014388
3555,-0.004213
3556,-0.009328
3557,-0.014445
3558,-0.014464
3559,-0.009386
3560,-0.014502
3561,-0.014522
3562,-0.009443
3563,-0.004365
3564,-0.004384
3565,-0.0095
3566,0.005773
3567,6.59e-4
3568,6.41e-4
3569,0.005721
3570,6.06e-4
3571,0.005686
3572,0.005668
3573,0.005651
3574,0.010731
3575,0.010714
3576,0.015794
3577,0.020876
3578,0.025958
3579,0.036138000000000003
3580,0.036124
3581,0.041208
3582,0.051389
3583,0.051377
3584,0.061559
3585,0.066644
3586,0.076828
3587,0.076819
3588,0.081907
3589,0.092093
3590,0.10228
3591,0.102273
3592,0.107364
3593,0.112455
3594,0.122643
3595,0.127736
3596,0.137927
3597,0.148119
3598,0.153214
3599,0.163407
3600,0.168505
3601,0.188895
3602,0.20419
3603,0.214389
3604,0.224589
3605,0.234789
3606,0.239893
3607,0.250096
3608,0.2603
3609,0.265408
3610,0.275613
3611,0.280722
3612,0.290929
3613,0.29604
3614,0.301151
3615,0.306262
3616,0.311374
3617,0.321585
3618,0.321601
3619,0.331812
3620,0.347122
3621,0.357336
3622,0.372649
3623,0.387963
3624,0.393084
3625,0.393107
3626,0.403326
3627,0.403351
3628,0.413571
3629,0.413598
3630,0.418722
3631,0.423846
3632,0.428971
3633,0.439194
3634,0.454514
3635,0.464739
3636,0.474965
3637,0.480096
3638,0.490324
3639,0.50565
3640,0.520979
3641,0.531212
3642,0.546544
3643,0.551681
3644,0.556819
3645,0.561957
3646,0.572194
3647,0.582432
3648,0.597769
3649,0.613106
3650,0.623349
3651,0.63869
3652,0.643838
3653,0.659181
3654,0.66433
3655,0.664382
3656,0.669532
3657,0.674683
3658,0.679834
3659,0.684987
3660,0.685042
3661,0.679998
3662,0.690248
3663,0.680108
3664,0.68526
3665,0.680216
3666,0.685369
3667,0.685424
3668,0.685478
3669,0.695728
3670,0.700881
3671,0.700938
3672,0.711189
3673,0.721442
3674,0.736793
3675,0.757243
3676,0.7675
3677,0.787954
3678,0.813508
3679,0.833966
3680,0.864622
3681,0.879989
3682,0.885161
3683,0.90053
3684,0.915899
3685,0.926173
3686,0.946643
3687,0.956922
3688,0.967201
3689,0.97748
3690,0.987761
3691,0.992945
3692,1.003227
3693,1.003316
3694,1.008502
3695,1.018785
3696,1.018875
3697,1.013868
3698,1.013957
3699,1.019145
3700,1.019235
3701,1.024422
3702,1.029611
3703,1.029702
3704,1.045085
3705,1.050275
3706,1.060563
3707,1.075951
3708,1.086242
3709,1.106729
3710,1.117024
3711,1.137514
3712,1.152909
3713,1.168306
3714,1.183704
3715,1.204201
3716,1.209408
3717,1.219713
3718,1.235117
3719,1.245425
3720,1.255734
3721,1.276239
3722,1.291649
3723,1.296865
3724,1.307179
3725,1.322592
3726,1.338006
3727,1.348325
3728,1.358645
3729,1.368966
3730,1.384386
3731,1.389611
3732,1.394839
3733,1.405163
3734,1.420586
3735,1.430913
3736,1.436144
3737,1.451571
3738,1.461902
3739,1.467136
3740,1.477468
3741,1.487801
3742,1.493039
3743,1.503373
3744,1.503514
3745,1.498557
3746,1.503795
3747,1.51923
3748,1.529567
3749,1.539906
3750,1.550246
3751,1.550392
3752,1.560733
3753,1.576172
3754,1.591613
3755,1.601958
3756,1.622499
3757,1.637946
3758,1.653393
3759,1.67394
3760,1.694489
3761,1.709943
3762,1.715203
3763,1.725561
3764,1.725725
3765,1.741182
3766,1.751543
3767,1.756808
3768,1.772268
3769,1.777535
3770,1.792997
3771,1.803364
3772,1.813731
3773,1.813904
3774,1.82937
3775,1.834643
3776,1.845014
3777,1.845191
3778,1.850465
3779,1.850643
3780,1.845723
3781,1.8459
3782,1.835881
3783,1.825861
3784,1.820938
3785,1.80582
3786,1.800895
3787,1.785774
3788,1.780848
3789,1.760627
3790,1.745502
3791,1.730375
3792,1.73054
3793,1.725606
3794,1.720672
3795,1.720835
3796,1.715901
3797,1.716064
3798,1.716227
3799,1.711292
3800,1.711454
3801,1.706519
3802,1.701583
3803,1.686452
3804,1.671318
3805,1.661281
3806,1.646146
3807,1.631008
3808,1.615868
3809,1.59563
3810,1.580488
3811,1.565343
3812,1.555295
3813,1.540148
3814,1.519901
3815,1.494555
3816,1.479401
3817,1.464246
3818,1.449089
3819,1.433931
3820,1.41877
3821,1.403608
3822,1.383347
3823,1.368181
3824,1.347916
3825,1.332746
3826,1.317576
3827,1.297305
3828,1.277033
3829,1.256759
3830,1.236482
3831,1.221301
3832,1.195923
3833,1.170541
3834,1.14006
3835,1.114674
3836,1.089284
3837,1.058795
3838,1.038497
3839,1.013099
3840,0.982602
3841,0.952101
3842,0.926694
3843,0.906381
3844,0.886067
3845,0.845361
3846,0.814845
3847,0.784327
3848,0.758902
3849,0.728377
3850,0.708044
3851,0.682611
3852,0.662273
3853,0.631738
3854,0.606296
3855,0.591048
3856,0.580895
3857,0.555449
3858,0.529999
3859,0.49945
3860,0.479093
3861,0.458733
3862,0.44347
3863,0.423105
3864,0.407837
3865,0.38747
3866,0.372197
3867,0.351826
3868,0.336551
3869,0.316176
3870,0.305994
3871,0.290714
3872,0.270334
3873,0.260147
3874,0.249959
3875,0.244867
3876,0.234677
3877,0.21939
3878,0.199002
3879,0.188807
3880,0.178612
3881,0.168415
3882,0.158218
3883,0.153116
3884,0.142917
3885,0.132716
3886,0.122515
3887,0.122508
3888,0.112305
3889,0.112297
3890,0.10719
3891,0.096986
3892,0.086781
3893,0.081671
3894,0.081658
3895,0.081647
3896,0.076538
3897,0.071428
3898,0.066318
3899,0.066304
3900,0.056096
3901,0.061178
3902,0.056067
3903,0.056052
3904,0.056036999999999997
3905,0.045828
3906,0.045812
3907,0.045796
3908,0.040683
3909,0.045765
3910,0.040651
3911,0.040635
3912,0.040619
3913,0.035505
3914,0.035488
3915,0.035471
3916,0.035454
3917,0.03034
3918,0.030323
3919,0.030305
3920,0.030288
3921,0.030271
3922,0.030254
3923,0.030236
3924,0.025121
3925,0.025103
3926,0.030183
3927,0.025068
3928,0.025051
3929,0.019935
3930,0.025015
3931,0.024997
3932,0.019881
3933,0.019862
3934,0.019843
3935,0.019825
3936,0.01471
3937,0.014691
3938,0.014672
3939,0.01975
3940,0.019732
3941,0.019713
3942,0.019695
3943,0.024774
3944,0.019658
3945,0.01964
3946,0.019621
3947,0.024701
3948,0.019585
3949,0.01447
3950,0.019548
3951,0.01953
3952,0.019511
3953,0.019493
3954,0.014377
3955,0.014358
3956,0.019436
3957,0.019418
3958,0.019399
3959,0.014284
3960,0.019362
3961,0.019344
3962,0.019326
3963,0.01421
3964,0.01419
3965,0.014171
3966,0.014153
3967,0.014134
3968,0.014115
3969,0.014096
3970,0.008979
3971,0.00896
3972,0.00894
3973,0.00892
3974,0.0089
3975,0.008881
3976,0.008862
3977,0.01394
3978,0.013921
3979,0.008805
3980,0.008785
3981,0.008766
3982,0.003649
3983,0.003629
3984,0.003608
3985,0.003588
3986,0.008665
3987,0.003549
3988,0.008626
3989,0.008607
3990,0.008587
3991,0.008568
3992,0.003452
3993,0.003431
3994,0.003411
3995,-0.001707
3996,0.00337
3997,0.00335
3998,0.008427
3999,0.008408
4000,0.003292
4001,-0.001826
4002,0.003251
4003,0.003231
4004,0.008307
4005,0.003191
4006,0.003171
4007,0.003151
4008,0.008228
4009,0.008208
4010,0.013287
4011,0.013268
4012,0.003054
4013,0.008131
4014,0.003014
4015,0.008091
4016,0.002975
4017,0.002955
4018,0.002935
4019,-0.002183
4020,0.007991
4021,0.002875
4022,0.002855
4023,-0.002264
4024,-0.002285
4025,-0.002305
4026,-0.007423
4027,-0.002347
4028,-0.002367
4029,-0.007485
4030,-0.007506
4031,-0.007527
4032,-0.002451
4033,-0.002472
4034,-0.00759
4035,-0.007611
4036,-0.007632
4037,-0.007653
4038,-0.002577
4039,-0.007694
4040,-0.007715
4041,-0.007736
4042,-0.012855
4043,-0.007779
4044,-0.012899
4045,-0.002726
4046,-0.007843
4047,-0.002767
4048,-0.007885
4049,-0.013004
4050,-0.013025
4051,-0.007949
4052,-0.013068
4053,-0.01309
4054,-0.008014
4055,-0.013133
4056,-0.008057
4057,-0.008078
4058,-0.013197
4059,-0.013218
4060,-0.008142
4061,-0.008163
4062,-0.008184
4063,-0.008205
4064,-0.008227
4065,-0.008248
4066,-0.008269
4067,-0.00829
4068,-0.008311
4069,-0.0083320000000000009
4070,-0.008353
4071,-0.008374
4072,-0.008395
4073,-0.008417
4074,-0.008438
4075,-0.013557
4076,-0.003384
4077,-0.008501
4078,-0.003425
4079,-0.008543
4080,-0.008564
4081,-0.008585
4082,-0.008606
4083,-0.008628
4084,-0.008649
4085,-0.00867
4086,-0.008691
4087,-0.01381
4088,-0.008734
4089,-0.018951
4090,-0.008777
4091,-0.008798
4092,-0.013917
4093,-0.013939
4094,-0.008863
4095,-0.008884
4096,-0.008905
4097,-0.014024
4098,-0.014046
4099,-0.008969
4100,-0.00899
4101,-0.014109
4102,-0.009033
4103,-0.014153
4104,-0.009077
4105,-0.014196
4106,-0.014217
4107,-0.009141
4108,-0.01426
4109,-0.014281
4110,-0.009205
4111,-0.009226
4112,-0.00415
4113,-0.009268
4114,-0.00929
4115,-0.004214
4116,-0.014429
4117,-0.009353
4118,-0.01957
4119,-0.009396
4120,-0.009417
4121,-0.014536
4122,-0.009459
4123,-0.014579
4124,-0.014601
4125,-0.014623
4126,-0.009546
4127,-0.014665
4128,-0.014687
4129,-0.004513
4130,-0.009631
4131,-0.009652
4132,-0.014771
4133,-0.014793
4134,-0.009717
4135,-0.009738
4136,-0.014857
4137,-0.009781
4138,-0.009802
4139,-0.009823
4140,-0.014942
4141,-0.009865
4142,-0.014984
4143,-0.009909
4144,-0.00993
4145,-0.009951
4146,-0.009972
4147,-0.015091
4148,-0.004918
4149,-0.004938
4150,-0.004959
4151,-0.010076
4152,-0.010097
4153,-0.005022
4154,-0.005043
4155,3.5e-5
4156,-0.005083
4157,-0.005104
4158,-0.010221
4159,-0.005145
4160,-6.8e-5
4161,-0.005186
4162,0.010087
4163,0.004969
4164,0.015144
4165,0.010029
4166,0.015107
4167,0.015089
4168,0.009974
4169,0.02015
4170,0.020132
4171,0.015016
4172,0.020096
4173,0.020078
4174,0.020059
4175,0.020041
4176,0.025121
4177,0.035298
4178,0.030185
4179,0.040364
4180,0.045445
4181,0.050528000000000003
4182,0.055611
4183,0.055596
4184,0.060679
4185,0.060666
4186,0.065749
4187,0.065737
4188,0.075919
4189,0.081005
4190,0.086091
4191,0.08608
4192,0.096264
4193,0.101352
4194,0.101342
4195,0.106431
4196,0.11152
4197,0.121707
4198,0.126798
4199,0.136986
4200,0.147176
4201,0.152269
4202,0.16246
4203,0.167555
4204,0.177747
4205,0.193039
4206,0.198137
4207,0.213431
4208,0.218531
4209,0.233828
4210,0.233833
4211,0.244033
4212,0.244039
4213,0.244044
4214,0.249147
4215,0.254251
4216,0.254259
4217,0.264461
4218,0.269566
4219,0.274673
4220,0.284877
4221,0.284888
4222,0.30019
4223,0.300202
4224,0.310408
4225,0.320617
4226,0.320631
4227,0.330841
4228,0.346148
4229,0.351263
4230,0.356377
4231,0.371688
4232,0.381903
4233,0.392118
4234,0.407431
4235,0.412553
4236,0.422772
4237,0.427895
4238,0.433018
4239,0.443239
4240,0.453461
4241,0.468782
4242,0.473909
4243,0.484134
4244,0.499458
4245,0.514783
4246,0.525013
4247,0.540342
4248,0.56077
4249,0.571004
4250,0.576143
4251,0.58638
4252,0.591519
4253,0.601756
4254,0.606898
4255,0.627332
4256,0.642671
4257,0.658013
4258,0.673356
4259,0.693797
4260,0.698948
4261,0.714295
4262,0.724546
4263,0.734798
4264,0.750147
4265,0.760403
4266,0.770659
4267,0.775818
4268,0.786075
4269,0.796334
4270,0.816789
4271,0.821954
4272,0.837313
4273,0.857771
4274,0.878233
4275,0.898696
4276,0.903869
4277,0.91414
4278,0.924412
4279,0.939783
4280,0.94496
4281,0.955235
4282,0.965512
4283,0.970692
4284,0.986067
4285,0.991249
4286,0.996432
4287,1.001615
4288,1.006799
4289,1.011983
4290,1.017169
4291,1.022354
4292,1.02754
4293,1.027629
4294,1.022619
4295,1.022708
4296,1.022796
4297,1.017788
4298,1.017876
4299,1.012866
4300,1.007856
4301,1.002845
4302,0.997834
4303,0.99792
4304,0.992907
4305,0.992992
4306,0.993077
4307,0.998261
4308,0.998346
4309,0.998432
4310,0.998518
4311,1.008799
4312,1.013982
4313,1.019167
4314,1.02945
4315,1.0346359999999999
4316,1.039824
4317,1.055206
4318,1.065493
4319,1.07578
4320,1.091167
4321,1.101458
4322,1.116847
4323,1.132237
4324,1.142532
4325,1.157926
4326,1.17332
4327,1.18362
4328,1.209213
4329,1.219516
4330,1.234918
4331,1.240126
4332,1.245334
4333,1.255641
4334,1.265949
4335,1.276258
4336,1.28147
4337,1.29178
4338,1.302092
4339,1.312406
4340,1.32272
4341,1.338132
4342,1.343351
4343,1.353667
4344,1.363985
4345,1.379402
4346,1.389723
4347,1.400045
4348,1.415466
4349,1.420694
4350,1.425921
4351,1.441345
4352,1.446574
4353,1.451804
4354,1.462132
4355,1.467364
4356,1.472597
4357,1.47783
4358,1.488161
4359,1.493397
4360,1.508826
4361,1.524259
4362,1.544789
4363,1.555127
4364,1.565466
4365,1.575807
4366,1.581051
4367,1.596491
4368,1.611932
4369,1.627375
4370,1.64282
4371,1.658266
4372,1.678811
4373,1.699358
4374,1.709712
4375,1.725165
4376,1.735522
4377,1.750978
4378,1.756241
4379,1.771699
4380,1.782061
4381,1.797522
4382,1.812984
4383,1.818252
4384,1.828619
4385,1.844085
4386,1.849357
4387,1.859728
4388,1.875197
4389,1.88557
4390,1.895944
4391,1.901221
4392,1.911596
4393,1.921972
4394,1.93235
4395,1.942729
4396,1.953109
4397,1.958394
4398,1.973873
4399,1.979159
4400,1.989542
4401,1.99483
4402,2.000117
4403,2.005405
4404,2.015792
4405,2.021082
4406,2.03147
4407,2.041859
4408,2.047153
4409,2.052445
4410,2.062837
4411,2.078327
4412,2.098916
4413,2.104215
4414,2.119708
4415,2.130107
4416,2.145604
4417,2.156006
4418,2.166408
4419,2.187006
4420,2.20251
4421,2.218014
4422,2.223325
4423,2.228636
4424,2.233949
4425,2.239261
4426,2.249672
4427,2.254987
4428,2.255205
4429,2.265617
4430,2.276031
4431,2.286446
4432,2.291763
4433,2.302179
4434,2.312597
4435,2.323016
4436,2.338532
4437,2.348954
4438,2.354279
4439,2.364702
4440,2.375126
4441,2.385551
4442,2.390878
4443,2.401304
4444,2.401537
4445,2.411965
4446,2.417297
4447,2.422629
4448,2.433059
4449,2.44349
4450,2.443727
4451,2.454159
4452,2.459494
4453,2.46483
4454,2.470166
4455,2.480601
4456,2.48594
4457,2.491279
4458,2.496619
4459,2.501958
4460,2.507299
4461,2.517738
4462,2.533275
4463,2.533521
4464,2.543962
4465,2.554404
4466,2.55975
4467,2.559999
4468,2.565346
4469,2.570692
4470,2.576041
4471,2.586486
4472,2.591834
4473,2.597184
4474,2.602534
4475,2.612982
4476,2.623432
4477,2.628785
4478,2.634138
4479,2.639493
4480,2.644847
4481,2.650203
4482,2.655558
4483,2.660914
4484,2.666271
4485,2.676726
4486,2.682084
4487,2.687443
4488,2.6979
4489,2.698163
4490,2.703524
4491,2.713982
4492,2.719344
4493,2.724706
4494,2.73007
4495,2.735433
4496,2.740798
4497,2.746163
4498,2.756626
4499,2.756895
4500,2.762262
4501,2.76763
4502,2.772996
4503,2.773266
4504,2.783732
4505,2.789102
4506,2.794471
4507,2.794744
4508,2.805212
4509,2.810584
4510,2.810858
4511,2.81623
4512,2.816504
4513,2.816779
4514,2.817054
4515,2.817329
4516,2.817604
4517,2.817879
4518,2.813057
4519,2.818429
4520,2.813607
4521,2.818978
4522,2.819253
4523,2.81443
4524,2.814705
4525,2.809881
4526,2.815253
4527,2.815528
4528,2.810704
4529,2.805881
4530,2.801057
4531,2.806428
4532,2.796505
4533,2.786582
4534,2.776658
4535,2.766733
4536,2.761905
4537,2.762173
4538,2.757344
4539,2.757612
4540,2.75788
4541,2.753051
4542,2.758415
4543,2.758682
4544,2.769145
4545,2.774512
4546,2.77988
4547,2.775052
4548,2.78042
4549,2.785787
4550,2.780961
4551,2.786328
4552,2.781501
4553,2.78177
4554,2.776943
4555,2.777212
4556,2.777482
4557,2.782849
4558,2.78312
4559,2.788487
4560,2.793856
4561,2.809419
4562,2.804594
4563,2.799768
4564,2.805138
4565,2.80541
4566,2.805682
4567,2.805955
4568,2.806227
4569,2.806499
4570,2.806772
4571,2.807044
4572,2.802218
4573,2.802489
4574,2.802761
4575,2.797936
4576,2.793109
4577,2.798478
4578,2.793651
4579,2.79902
4580,2.794193
4581,2.794464
4582,2.789637
4583,2.795003
4584,2.790177
4585,2.795544
4586,2.790718
4587,2.790988
4588,2.791258
4589,2.791529
4590,2.786701
4591,2.781872
4592,2.782141
4593,2.787507
4594,2.782679
4595,2.782948
4596,2.77812
4597,2.778389
4598,2.773559
4599,2.763632
4600,2.753704
4601,2.743775
4602,2.733844
4603,2.718815
4604,2.708882
4605,2.69385
4606,2.683915
4607,2.663783
4608,2.653844
4609,2.638806
4610,2.623767
4611,2.613824
4612,2.603879
4613,2.588835
4614,2.5534
4615,2.538352
4616,2.518205
4617,2.492957
4618,2.467708
4619,2.442455
4620,2.417199
4621,2.397038
4622,2.361583
4623,2.336318
4624,2.300856
4625,2.280683
4626,2.23502
4627,2.19445
4628,2.153875
4629,2.108199
4630,2.072713
4631,2.032126
4632,1.986435
4633,1.950935
4634,1.905237
4635,1.854437
4636,1.813826
4637,1.773211
4638,1.717299
4639,1.676673
4640,1.630946
4641,1.595409
4642,1.539477
4643,1.493734
4644,1.447987
4645,1.407333
4646,1.371772
4647,1.326012
4648,1.300637
4649,1.249773
4650,1.209097
4651,1.16332
4652,1.127732
4653,1.097238
4654,1.061644
4655,1.015851
4656,0.990443
4657,0.959935
4658,0.909034
4659,0.878518
4660,0.8429
4661,0.807278
4662,0.77675
4663,0.736024
4664,0.705489
4665,0.685146
4666,0.6648
4667,0.644453
4668,0.613908
4669,0.578262
4670,0.54771
4671,0.52735
4672,0.506987
4673,0.491719
4674,0.481548
4675,0.461181
4676,0.440812
4677,0.425538
4678,0.410263
4679,0.389887
4680,0.374608
4681,0.35423
4682,0.344043
4683,0.333856
4684,0.328765
4685,0.323675
4686,0.303291
4687,0.282904
4688,0.262516
4689,0.25232
4690,0.237027
4691,0.231926
4692,0.221726
4693,0.206429
4694,0.196227
4695,0.191122
4696,0.175821
4697,0.170714
4698,0.160509
4699,0.160498
4700,0.145194
4701,0.145181
4702,0.145167
4703,0.134959
4704,0.134945
4705,0.124736
4706,0.119624
4707,0.119608
4708,0.109398
4709,0.104283
4710,0.104266
4711,0.099152
4712,0.094035
4713,0.094016
4714,0.083803
4715,0.088882
4716,0.078668
4717,0.078648
4718,0.078628
4719,0.07351
4720,0.068393
4721,0.068372
4722,0.06835
4723,0.06323
4724,0.058111
4725,0.063187
4726,0.05297
4727,0.052947
4728,0.052925
4729,0.047804
4730,0.047781
4731,0.047758
4732,0.047734
4733,0.04771
4734,0.04259
4735,0.042566
4736,0.037445
4737,0.042518
4738,0.037397
4739,0.037372
4740,0.037348
4741,0.037324
4742,0.037299
4743,0.037274
4744,0.03725
4745,0.037226
4746,0.037201
4747,0.042275
4748,0.032056
4749,0.037128
4750,0.037104
4751,0.03708
4752,0.037055
4753,0.031933
4754,0.031908
4755,0.031884
4756,0.031859
4757,0.031834
4758,0.031809
4759,0.031784
4760,0.03176
4761,0.031735
4762,0.026611
4763,0.031683
4764,0.026561
4765,0.026535
4766,0.02651
4767,0.031582
4768,0.031558
4769,0.031533
4770,0.031508
4771,0.026385
4772,0.026359
4773,0.026333
4774,0.026308
4775,0.026283
4776,0.026257
4777,0.026232
4778,0.02111
4779,0.021084
4780,0.021058
4781,0.021032
4782,0.021005
4783,0.020979
4784,0.020953
4785,0.020927
4786,0.020901
4787,0.020875
4788,0.020849
4789,0.020824
4790,0.025895
4791,0.020772
4792,0.020746
4793,0.020719
4794,0.020693
4795,0.015569
4796,0.015543
4797,0.020615
4798,0.015491
4799,0.015464
4800,0.020536
4801,0.02051
4802,0.015385
4803,0.020456
4804,0.015332
4805,0.015306
4806,0.01528
4807,0.015253
4808,0.015227
4809,0.0152
4810,0.020272
4811,0.015148
4812,0.015121
4813,0.015094
4814,0.00997
4815,0.009943
4816,0.015014
4817,0.00989
4818,0.009863
4819,0.009836
4820,0.014906
4821,0.009783
4822,0.009755
4823,0.014825
4824,0.009701
4825,0.009674
4826,0.009647
4827,0.00962
4828,0.009593
4829,0.014663
4830,0.014637
4831,0.009513
4832,0.004388
4833,0.009458
4834,0.009431
4835,0.009404
4836,0.004279
4837,0.004251
4838,0.004224
4839,0.009294
4840,0.004169
4841,0.004142
4842,0.004114
4843,0.004085
4844,0.004058
4845,0.00403
4846,0.004003
4847,0.003975
4848,0.003948
4849,0.00392
4850,0.003893
4851,0.003865
4852,0.003837
4853,0.003809
4854,0.003781
4855,-0.001343
4856,-0.001371
4857,0.003698
4858,-0.001427
4859,0.003642
4860,-0.001482
4861,0.003587
4862,-0.001538
4863,0.00353
4864,0.003502
4865,0.003475
4866,-0.00165
4867,-0.001678
4868,-0.001706
4869,-0.001734
4870,0.003335
4871,-0.001789
4872,-0.001818
4873,-0.001847
4874,-0.001875
4875,-0.007001
4876,-0.001932
4877,-0.00196
4878,-0.001988
4879,-0.002016
4880,-0.007142
4881,0.003024
4882,-0.007199
4883,-0.00213
4884,-0.007256
4885,-0.002186
4886,-0.002214
4887,-0.007341
4888,-0.002271
4889,-0.002299
4890,-0.007425
4891,-0.007455
4892,-0.012581
4893,-0.007513
4894,-0.002443
4895,-0.00757
4896,-0.012695
4897,-0.007627
4898,-0.007656
4899,-0.007684
4900,-0.007713
4901,-0.007742
4902,-0.007772
4903,-0.0078
4904,-0.007829
4905,-0.007857
4906,-0.007886
4907,-0.007915
4908,-0.007943
4909,-0.002874
4910,-0.008
4911,-0.008029
4912,-0.008058
4913,-0.008087
4914,-0.008115
4915,-0.013241
4916,-0.008173
4917,-0.008202
4918,-0.00823
4919,-0.003161
4920,-0.008287
4921,-0.008316
4922,-0.003248
4923,-0.008374
4924,-0.003304
4925,-0.00843
4926,-0.008459
4927,-0.008487
4928,-0.008516
4929,-0.008545
4930,-0.003475
4931,-0.008602
4932,-0.003533
4933,-0.008659
4934,-0.008688
4935,-0.008716
4936,-0.008745
4937,-0.008774
4938,-0.008802
4939,-0.008831
4940,-0.008859
4941,-0.008889
4942,-0.00382
4943,-0.008946
4944,-0.003877
4945,-0.009003
4946,-0.003933
4947,-0.009059
4948,-0.009088
4949,-0.009116
4950,-0.009145
4951,-0.004076
4952,-0.009203
4953,-0.004134
4954,-0.004162
4955,-0.00419
4956,-0.009316
4957,-0.004246
4958,-0.004274
4959,-0.004302
4960,-0.009429
4961,-0.00436
4962,-0.009486
4963,-0.004417
4964,-0.004445
4965,-0.009571
4966,-0.0096
4967,-0.009628
4968,-0.009657
4969,-0.009686
4970,-0.009714
4971,-0.009743
4972,-0.009773
4973,-0.009801
4974,-0.00983
4975,-0.009858
4976,-0.004789
4977,-0.004817
4978,-0.004845
4979,-0.004873
4980,-0.009999
4981,-0.00493
4982,-0.010057
4983,-0.010086
4984,-0.005016
4985,-0.010142
4986,-0.005073
4987,-0.010199
4988,-0.00513
4989,-0.010256
4990,-0.010284
4991,-0.005216
4992,-0.005244
4993,-0.005272
4994,-0.0053
4995,-0.010426
4996,-0.005357
4997,-0.010483
4998,-0.010512
4999,-0.005442
5000,-0.010568
5001,-0.0055
5002,-0.010626
5003,-0.005557
5004,-0.005585
5005,-0.005613
5006,-0.010739
5007,-0.010768
5008,-0.005698
5009,-0.005726
5010,-0.0057539999999999996
5011,-0.005783
5012,-0.01091
5013,-0.010938
5014,-0.010967
5015,-0.005898
5016,-0.011024
5017,-0.005954
5018,-0.005982
5019,-0.011108
5020,-0.006039
5021,-0.011166
5022,-0.011195
5023,-0.006125
5024,-0.006154
5025,-0.006182
5026,-0.00621
5027,-0.006238
5028,-0.006266
5029,-0.006294
5030,-0.006322
5031,-0.006351
5032,-0.006379
5033,-0.011505
5034,-0.006436
5035,-0.006464
5036,-0.01159
5037,-0.006521
5038,-0.006549
5039,-0.011675
5040,-0.011703
5041,-0.006635
5042,-0.011761
5043,-0.006692
5044,-0.011818
5045,-0.006749
5046,-0.006777
5047,-0.006805
5048,-0.006833
5049,-0.006861
5050,-0.006889
5051,-0.006917
5052,-0.006946
5053,-0.012072
5054,-0.007003
5055,-0.007031
5056,-0.007059
5057,-0.007087
5058,-0.007115
5059,-0.007143
5060,-0.007171
5061,-0.0072
5062,-0.012327
5063,-0.012355
5064,-0.007286
5065,-0.007314
5066,-0.007342
5067,-0.00737
5068,-0.007398
5069,-0.007426
5070,-0.007454
5071,-0.007483
5072,-0.007511
5073,-0.00754
5074,-0.007568
5075,-0.007596
5076,-0.007624
5077,-0.007652
5078,-0.012778
5079,-0.007708
5080,-0.007736
5081,-0.007765
5082,-0.007794
5083,-0.007822
5084,-0.00785
5085,-0.007878
5086,-0.007906
5087,-0.007934
5088,-0.007962
5089,-0.00799
5090,-0.008018
5091,-0.013145
5092,-0.013174
5093,-0.008105
5094,-0.008133
5095,-0.008161
5096,-0.008189
5097,-0.013315
5098,-0.008246
5099,-0.008274
5100,-0.008302
5101,-0.013428
5102,-0.00836
5103,-0.008388
5104,-0.008416
5105,-0.008444
5106,-0.008472
5107,-0.0085
5108,-0.013626
5109,-0.008557
5110,-0.013683
5111,-0.008614
5112,-0.003546
5113,-0.00867
5114,-0.008698
5115,-0.008726
5116,-0.008754
5117,-0.008782
5118,-0.00881
5119,-0.008839
5120,-0.008867
5121,-0.008895
5122,-0.008924
5123,-0.008952
5124,-0.00898
5125,-0.009008
5126,-0.009036
5127,-0.009064
5128,-0.003995
