t,y
1873,0.321727
1874,0.326824
1875,0.321727
1876,0.326824
1877,0.326824
1878,0.316629
1879,0.321727
1880,0.321727
1881,0.321727
1882,0.321727
1883,0.321727
1884,0.321727
1885,0.321727
1886,0.316629
1887,0.316629
1888,0.316629
1889,0.321727
1890,0.321727
1891,0.321727
1892,0.316629
1893,0.311531
1894,0.311531
1895,0.311531
1896,0.316629
1897,0.311531
1898,0.311531
1899,0.311531
1900,0.311531
1901,0.306434
1902,0.306434
1903,0.311531
1904,0.306434
1905,0.311531
1906,0.306434
1907,0.306434
1908,0.306434
1909,0.306434
1910,0.306434
1911,0.306434
1912,0.306434
1913,0.301336
1914,0.306434
1915,0.301336
1916,0.301336
1917,0.306434
1918,0.306434
1919,0.311531
1920,0.306434
1921,0.311531
1922,0.306434
1923,0.301336
1924,0.306434
1925,0.301336
1926,0.311531
1927,0.306434
1928,0.306434
1929,0.306434
1930,0.306434
1931,0.306434
1932,0.311531
1933,0.306434
1934,0.306434
1935,0.306434
1936,0.306434
1937,0.311531
1938,0.306434
1939,0.311531
1940,0.306434
1941,0.301336
1942,0.301336
1943,0.306434
1944,0.311531
1945,0.306434
1946,0.306434
1947,0.306434
1948,0.306434
1949,0.311531
1950,0.301336
1951,0.306434
1952,0.306434
1953,0.306434
1954,0.306434
1955,0.306434
1956,0.306434
1957,0.301336
1958,0.306434
1959,0.306434
1960,0.311531
1961,0.311531
1962,0.306434
1963,0.306434
1964,0.306434
1965,0.311531
1966,0.306434
1967,0.306434
1968,0.306434
1969,0.306434
1970,0.306434
1971,0.301336
1972,0.296239
1973,0.301336
1974,0.306434
1975,0.301336
1976,0.306434
1977,0.301336
1978,0.306434
1979,0.301336
1980,0.301336
1981,0.306434
1982,0.311531
1983,0.306434
1984,0.301336
1985,0.306434
1986,0.306434
1987,0.301336
1988,0.301336
1989,0.306434
1990,0.306434
1991,0.306434
1992,0.301336
1993,0.306434
1994,0.306434
1995,0.301336
1996,0.306434
1997,0.306434
1998,0.306434
1999,0.311531
2000,0.306434
2001,0.301336
2002,0.301336
2003,0.306434
2004,0.306434
2005,0.306434
2006,0.306434
2007,0.306434
2008,0.306434
2009,0.301336
2010,0.301336
2011,0.306434
2012,0.301336
2013,0.306434
2014,0.306434
2015,0.301336
2016,0.301336
2017,0.301336
2018,0.306434
2019,0.301336
2020,0.301336
2021,0.306434
2022,0.301336
2023,0.306434
2024,0.301336
2025,0.306434
2026,0.306434
2027,0.306434
2028,0.306434
2029,0.306434
2030,0.311531
2031,0.311531
2032,0.306434
2033,0.311531
2034,0.311531
2035,0.311531
2036,0.321727
2037,0.321727
2038,0.326824
2039,0.326824
2040,0.337019
2041,0.337019
2042,0.342117
2043,0.347214
2044,0.352312
2045,0.357409
2046,0.367604
2047,0.372702
2048,0.377799
2049,0.382897
2050,0.393092
2051,0.398189
2052,0.403287
2053,0.413482
2054,0.428775
2055,0.423677
2056,0.377799
2057,0.382897
2058,0.398189
2059,0.423677
2060,0.449165
2061,0.45936
2062,0.469555
2063,0.47975
2064,0.484847
2065,0.50014
2066,0.50014
2067,0.515432
2068,0.530725
2069,0.535823
2070,0.535823
2071,0.546018
2072,0.551115
2073,0.556213
2074,0.56131
2075,0.571505
2076,0.5817
2077,0.596993
2078,0.612285
2079,0.62248
2080,0.632675
2081,0.637773
2082,0.647968
2083,0.663261
2084,0.678553
2085,0.688748
2086,0.698943
2087,0.709138
2088,0.714236
2089,0.724431
2090,0.734626
2091,0.744821
2092,0.749919
2093,0.755016
2094,0.765211
2095,0.770309
2096,0.785601
2097,0.785601
2098,0.790699
2099,0.785601
2100,0.790699
2101,0.795796
2102,0.800894
2103,0.805991
2104,0.816186
2105,0.821284
2106,0.826381
2107,0.841674
2108,0.856966
2109,0.872259
2110,0.887552
2111,0.907942
2112,0.913039
2113,0.923234
2114,0.938527
2115,0.943624
2116,0.958917
2117,0.969112
2118,0.979307
2119,0.9946
2120,1.004795
2121,1.009892
2122,1.025185
2123,1.03538
2124,1.045575
2125,1.065965
2126,1.086355
2127,1.106745
2128,1.11694
2129,1.127135
2130,1.142428
2131,1.152623
2132,1.17811
2133,1.193403
2134,1.208696
2135,1.223988
2136,1.239281
2137,1.249476
2138,1.264768
2139,1.274963
2140,1.285158
2141,1.300451
2142,1.305549
2143,1.320841
2144,1.331036
2145,1.341231
2146,1.351426
2147,1.361621
2148,1.371816
2149,1.382011
2150,1.402401
2151,1.417694
2152,1.427889
2153,1.438084
2154,1.443182
2155,1.443182
2156,1.448279
2157,1.448279
2158,1.448279
2159,1.448279
2160,1.453377
2161,1.453377
2162,1.448279
2163,1.448279
2164,1.453377
2165,1.453377
2166,1.453377
2167,1.463572
2168,1.473767
2169,1.478864
2170,1.489059
2171,1.499254
2172,1.509449
2173,1.514547
2174,1.524742
2175,1.540035
2176,1.545132
2177,1.555327
2178,1.565522
2179,1.575717
2180,1.585912
2181,1.601205
2182,1.606302
2183,1.621595
2184,1.626693
2185,1.641985
2186,1.657278
2187,1.667473
2188,1.682765
2189,1.69296
2190,1.708253
2191,1.728643
2192,1.749033
2193,1.759228
2194,1.769423
2195,1.774521
2196,1.779618
2197,1.794911
2198,1.800008
2199,1.810203
2200,1.825496
2201,1.835691
2202,1.845886
2203,1.861179
2204,1.866276
2205,1.881569
2206,1.891764
2207,1.907056
2208,1.922349
2209,1.932544
2210,1.942739
2211,1.947836
2212,1.963129
2213,1.973324
2214,1.988617
2215,1.993714
2216,2.003909
2217,2.019202
2218,2.019202
2219,2.034494
2220,2.044689
2221,2.059982
2222,2.070177
2223,2.08547
2224,2.095665
2225,2.095665
2226,2.100762
2227,2.110957
2228,2.121152
2229,2.131347
2230,2.14664
2231,2.151737
2232,2.172128
2233,2.177225
2234,2.192518
2235,2.202713
2236,2.20781
2237,2.223103
2238,2.2282
2239,2.233298
2240,2.243493
2241,2.253688
2242,2.258785
2243,2.26898
2244,2.279176
2245,2.284273
2246,2.294468
2247,2.309761
2248,2.314858
2249,2.325053
2250,2.330151
2251,2.335248
2252,2.340346
2253,2.350541
2254,2.350541
2255,2.355638
2256,2.360736
2257,2.365833
2258,2.360736
2259,2.360736
2260,2.365833
2261,2.365833
2262,2.360736
2263,2.355638
2264,2.350541
2265,2.345443
2266,2.345443
2267,2.340346
2268,2.335248
2269,2.335248
2270,2.330151
2271,2.325053
2272,2.319956
2273,2.314858
2274,2.309761
2275,2.299566
2276,2.294468
2277,2.284273
2278,2.279176
2279,2.258785
2280,2.253688
2281,2.24859
2282,2.243493
2283,2.243493
2284,2.258785
2285,2.263883
2286,2.274078
2287,2.279176
2288,2.289371
2289,2.299566
2290,2.319956
2291,2.325053
2292,2.340346
2293,2.355638
2294,2.365833
2295,2.365833
2296,2.381126
2297,2.396419
2298,2.401516
2299,2.406614
2300,2.406614
2301,2.411711
2302,2.411711
2303,2.406614
2304,2.401516
2305,2.411711
2306,2.406614
2307,2.406614
2308,2.411711
2309,2.411711
2310,2.416809
2311,2.416809
2312,2.416809
2313,2.416809
2314,2.421906
2315,2.427004
2316,2.432101
2317,2.442296
2318,2.447394
2319,2.457589
2320,2.472881
2321,2.483076
2322,2.493271
2323,2.508564
2324,2.513662
2325,2.528954
2326,2.539149
2327,2.544247
2328,2.554442
2329,2.569734
2330,2.579929
2331,2.585027
2332,2.600319
2333,2.605417
2334,2.615612
2335,2.625807
2336,2.630905
2337,2.6411
2338,2.646197
2339,2.656392
2340,2.666587
2341,2.666587
2342,2.676782
2343,2.686977
2344,2.697172
2345,2.707367
2346,2.717563
2347,2.72266
2348,2.732855
2349,2.732855
2350,2.74305
2351,2.748148
2352,2.748148
2353,2.748148
2354,2.748148
2355,2.753245
2356,2.753245
2357,2.753245
2358,2.758343
2359,2.753245
2360,2.753245
2361,2.753245
2362,2.758343
2363,2.753245
2364,2.758343
2365,2.758343
2366,2.76344
2367,2.76344
2368,2.76344
2369,2.773635
2370,2.773635
2371,2.778733
2372,2.778733
2373,2.78383
2374,2.794025
2375,2.794025
2376,2.799123
2377,2.799123
2378,2.809318
2379,2.814415
2380,2.819513
2381,2.814415
2382,2.814415
2383,2.82461
2384,2.819513
2385,2.82461
2386,2.829708
2387,2.834806
2388,2.834806
2389,2.834806
2390,2.839903
2391,2.845001
2392,2.850098
2393,2.850098
2394,2.850098
2395,2.850098
2396,2.855196
2397,2.860293
2398,2.865391
2399,2.865391
2400,2.875586
2401,2.870488
2402,2.875586
2403,2.870488
2404,2.875586
2405,2.870488
2406,2.875586
2407,2.870488
2408,2.875586
2409,2.875586
2410,2.875586
2411,2.875586
2412,2.875586
2413,2.875586
2414,2.870488
2415,2.870488
2416,2.875586
2417,2.870488
2418,2.870488
2419,2.865391
2420,2.870488
2421,2.865391
2422,2.860293
2423,2.855196
2424,2.850098
2425,2.845001
2426,2.845001
2427,2.839903
2428,2.839903
2429,2.834806
2430,2.839903
2431,2.834806
2432,2.834806
2433,2.839903
2434,2.834806
2435,2.839903
2436,2.839903
2437,2.839903
2438,2.839903
2439,2.839903
2440,2.834806
2441,2.834806
2442,2.834806
2443,2.829708
2444,2.82461
2445,2.819513
2446,2.82461
2447,2.82461
2448,2.82461
2449,2.829708
2450,2.829708
2451,2.839903
2452,2.845001
2453,2.839903
2454,2.845001
2455,2.850098
2456,2.850098
2457,2.855196
2458,2.850098
2459,2.860293
2460,2.865391
2461,2.865391
2462,2.875586
2463,2.880683
2464,2.885781
2465,2.885781
2466,2.895976
2467,2.901073
2468,2.906171
2469,2.911268
2470,2.916366
2471,2.926561
2472,2.926561
2473,2.926561
2474,2.921463
2475,2.926561
2476,2.931658
2477,2.926561
2478,2.916366
2479,2.916366
2480,2.916366
2481,2.916366
2482,2.901073
2483,2.901073
2484,2.895976
2485,2.885781
2486,2.880683
2487,2.875586
2488,2.860293
2489,2.850098
2490,2.839903
2491,2.829708
2492,2.814415
2493,2.809318
2494,2.799123
2495,2.788928
2496,2.788928
2497,2.778733
2498,2.78383
2499,2.788928
2500,2.794025
2501,2.80422
2502,2.80422
2503,2.809318
2504,2.80422
2505,2.80422
2506,2.799123
2507,2.80422
2508,2.788928
2509,2.778733
2510,2.778733
2511,2.773635
2512,2.773635
2513,2.768538
2514,2.758343
2515,2.753245
2516,2.753245
2517,2.74305
2518,2.74305
2519,2.737953
2520,2.712465
2521,2.697172
2522,2.68188
2523,2.671685
2524,2.651295
2525,2.636002
2526,2.615612
2527,2.595222
2528,2.574832
2529,2.554442
2530,2.523857
2531,2.503467
2532,2.472881
2533,2.442296
2534,2.421906
2535,2.386223
2536,2.340346
2537,2.299566
2538,2.26898
2539,2.2282
2540,2.192518
2541,2.14664
2542,2.10586
2543,2.070177
2544,2.024299
2545,1.973324
2546,1.937641
2547,1.886666
2548,1.845886
2549,1.805106
2550,1.769423
2551,1.718448
2552,1.67257
2553,1.63179
2554,1.585912
2555,1.540035
2556,1.504352
2557,1.468669
2558,1.438084
2559,1.376914
2560,1.336134
2561,1.300451
2562,1.264768
2563,1.229086
2564,1.193403
2565,1.152623
2566,1.122038
2567,1.101648
2568,1.050672
2569,1.01499
2570,0.984405
2571,0.953819
2572,0.923234
2573,0.892649
2574,0.867162
2575,0.841674
2576,0.816186
2577,0.795796
2578,0.780504
2579,0.749919
2580,0.714236
2581,0.688748
2582,0.668358
2583,0.653066
2584,0.632675
2585,0.62248
2586,0.60209
2587,0.586798
2588,0.566408
2589,0.546018
2590,0.535823
2591,0.515432
2592,0.505237
2593,0.484847
2594,0.47975
2595,0.474652
2596,0.464457
2597,0.45936
2598,0.449165
2599,0.43897
2600,0.418579
2601,0.408384
2602,0.398189
2603,0.393092
2604,0.382897
2605,0.377799
2606,0.367604
2607,0.362507
2608,0.357409
2609,0.347214
2610,0.342117
2611,0.331922
2612,0.331922
2613,0.326824
2614,0.321727
2615,0.316629
2616,0.311531
2617,0.306434
2618,0.306434
2619,0.301336
2620,0.296239
2621,0.296239
2622,0.291141
2623,0.286044
2624,0.291141
2625,0.286044
2626,0.286044
2627,0.280946
2628,0.280946
2629,0.280946
2630,0.275849
2631,0.275849
2632,0.275849
2633,0.275849
2634,0.270751
2635,0.270751
2636,0.265654
2637,0.270751
2638,0.265654
2639,0.260556
2640,0.260556
2641,0.260556
2642,0.260556
2643,0.260556
2644,0.260556
2645,0.260556
2646,0.265654
2647,0.255459
2648,0.255459
2649,0.255459
2650,0.260556
2651,0.260556
2652,0.255459
2653,0.255459
2654,0.255459
2655,0.255459
2656,0.250361
2657,0.255459
2658,0.250361
2659,0.255459
2660,0.255459
2661,0.250361
2662,0.255459
2663,0.250361
2664,0.250361
2665,0.250361
2666,0.245264
2667,0.245264
2668,0.250361
2669,0.250361
2670,0.245264
2671,0.245264
2672,0.245264
2673,0.245264
2674,0.240166
2675,0.245264
2676,0.250361
2677,0.245264
2678,0.240166
2679,0.245264
2680,0.245264
2681,0.240166
2682,0.245264
2683,0.245264
2684,0.245264
2685,0.245264
2686,0.250361
2687,0.245264
2688,0.245264
2689,0.245264
2690,0.240166
2691,0.240166
2692,0.240166
2693,0.245264
2694,0.240166
2695,0.240166
2696,0.240166
2697,0.245264
2698,0.240166
2699,0.235069
2700,0.235069
2701,0.235069
2702,0.240166
2703,0.240166
2704,0.235069
2705,0.235069
2706,0.235069
2707,0.235069
2708,0.235069
2709,0.235069
2710,0.235069
2711,0.229971
2712,0.229971
2713,0.224874
2714,0.224874
2715,0.229971
2716,0.229971
2717,0.224874
2718,0.224874
2719,0.229971
2720,0.229971
2721,0.224874
2722,0.224874
2723,0.229971
2724,0.224874
2725,0.224874
2726,0.224874
2727,0.224874
2728,0.229971
2729,0.224874
2730,0.224874
2731,0.229971
2732,0.224874
2733,0.224874
2734,0.224874
2735,0.229971
2736,0.219776
2737,0.219776
2738,0.219776
2739,0.224874
2740,0.219776
2741,0.224874
2742,0.224874
2743,0.219776
2744,0.219776
2745,0.219776
2746,0.219776
2747,0.219776
2748,0.219776
2749,0.219776
2750,0.219776
2751,0.214679
2752,0.214679
2753,0.214679
2754,0.214679
2755,0.214679
2756,0.214679
2757,0.214679
2758,0.214679
2759,0.209581
2760,0.214679
2761,0.209581
2762,0.209581
2763,0.204484
2764,0.209581
2765,0.209581
2766,0.209581
2767,0.209581
2768,0.214679
2769,0.209581
2770,0.214679
2771,0.209581
2772,0.214679
2773,0.209581
2774,0.209581
2775,0.204484
2776,0.214679
2777,0.209581
2778,0.204484
2779,0.204484
2780,0.209581
2781,0.204484
2782,0.204484
2783,0.204484
2784,0.209581
2785,0.204484
2786,0.204484
2787,0.204484
2788,0.204484
2789,0.209581
2790,0.204484
2791,0.204484
2792,0.204484
2793,0.204484
2794,0.209581
2795,0.204484
2796,0.209581
2797,0.199386
2798,0.204484
2799,0.204484
2800,0.209581
2801,0.204484
2802,0.204484
2803,0.204484
2804,0.199386
2805,0.199386
2806,0.204484
2807,0.204484
2808,0.199386
2809,0.204484
2810,0.199386
2811,0.204484
2812,0.204484
2813,0.204484
2814,0.204484
2815,0.199386
2816,0.204484
2817,0.199386
2818,0.209581
2819,0.204484
2820,0.199386
2821,0.199386
2822,0.204484
2823,0.204484
2824,0.204484
2825,0.199386
2826,0.204484
2827,0.204484
2828,0.204484
2829,0.209581
2830,0.199386
2831,0.204484
2832,0.204484
2833,0.204484
2834,0.204484
2835,0.204484
2836,0.199386
2837,0.204484
2838,0.204484
2839,0.204484
2840,0.199386
2841,0.204484
2842,0.204484
2843,0.204484
2844,0.204484
2845,0.204484
2846,0.199386
2847,0.199386
2848,0.199386
2849,0.199386
2850,0.204484
2851,0.204484
2852,0.199386
2853,0.199386
2854,0.204484
2855,0.204484
2856,0.204484
2857,0.199386
2858,0.199386
2859,0.199386
2860,0.204484
2861,0.199386
2862,0.199386
2863,0.204484
2864,0.204484
2865,0.204484
2866,0.209581
2867,0.204484
2868,0.209581
2869,0.204484
2870,0.204484
2871,0.204484
2872,0.204484
2873,0.204484
2874,0.199386
2875,0.204484
2876,0.199386
2877,0.204484
2878,0.204484
2879,0.204484
2880,0.204484
2881,0.204484
2882,0.204484
2883,0.204484
2884,0.204484
2885,0.204484
2886,0.199386
2887,0.204484
2888,0.204484
2889,0.204484
2890,0.209581
2891,0.204484
2892,0.204484
2893,0.204484
2894,0.204484
2895,0.204484
2896,0.204484
2897,0.204484
2898,0.204484
2899,0.209581
2900,0.204484
2901,0.209581
2902,0.199386
2903,0.204484
2904,0.204484
2905,0.204484
2906,0.199386
2907,0.209581
2908,0.209581
2909,0.204484
2910,0.204484
2911,0.204484
2912,0.204484
2913,0.199386
2914,0.204484
2915,0.204484
2916,0.204484
2917,0.204484
2918,0.204484
2919,0.204484
2920,0.204484
2921,0.209581
2922,0.209581
2923,0.209581
2924,0.209581
2925,0.209581
2926,0.204484
2927,0.204484
2928,0.209581
2929,0.204484
2930,0.209581
2931,0.209581
2932,0.209581
2933,0.209581
2934,0.209581
2935,0.204484
2936,0.204484
2937,0.209581
2938,0.209581
2939,0.204484
2940,0.204484
2941,0.204484
2942,0.204484
2943,0.204484
2944,0.204484
2945,0.209581
2946,0.209581
2947,0.209581
2948,0.209581
2949,0.209581
2950,0.204484
2951,0.209581
2952,0.204484
2953,0.209581
2954,0.209581
2955,0.209581
2956,0.204484
2957,0.209581
2958,0.214679
2959,0.209581
2960,0.209581
2961,0.209581
2962,0.209581
2963,0.209581
2964,0.209581
2965,0.204484
2966,0.204484
2967,0.209581
2968,0.209581
2969,0.209581
2970,0.209581
2971,0.209581
2972,0.214679
2973,0.204484
2974,0.209581
2975,0.204484
2976,0.209581
2977,0.209581
2978,0.204484
2979,0.204484
2980,0.204484
2981,0.204484
2982,0.209581
2983,0.204484
2984,0.209581
2985,0.209581
2986,0.209581
2987,0.214679
2988,0.209581
2989,0.209581
2990,0.209581
2991,0.209581
2992,0.209581
2993,0.209581
2994,0.209581
2995,0.209581
2996,0.209581
2997,0.209581
2998,0.209581
2999,0.209581
3000,0.209581
3001,0.209581
3002,0.204484
3003,0.209581
3004,0.209581
3005,0.209581
3006,0.214679
3007,0.209581
3008,0.209581
3009,0.209581
3010,0.214679
3011,0.204484
3012,0.209581
3013,0.209581
3014,0.209581
3015,0.204484
3016,0.214679
3017,0.209581
3018,0.209581
3019,0.209581
3020,0.209581
3021,0.209581
3022,0.209581
3023,0.209581
3024,0.209581
3025,0.209581
3026,0.209581
3027,0.209581
3028,0.209581
3029,0.209581
3030,0.209581
3031,0.209581
3032,0.209581
3033,0.209581
3034,0.209581
3035,0.209581
3036,0.209581
3037,0.204484
3038,0.214679
3039,0.214679
3040,0.209581
3041,0.209581
3042,0.209581
3043,0.209581
3044,0.214679
3045,0.209581
3046,0.214679
3047,0.209581
3048,0.214679
3049,0.209581
3050,0.209581
3051,0.214679
3052,0.209581
3053,0.209581
3054,0.209581
3055,0.209581
3056,0.214679
3057,0.209581
3058,0.209581
3059,0.209581
3060,0.214679
3061,0.209581
3062,0.209581
3063,0.214679
3064,0.214679
3065,0.214679
3066,0.214679
3067,0.214679
3068,0.209581
3069,0.214679
3070,0.209581
3071,0.214679
3072,0.209581
3073,0.209581
3074,0.214679
3075,0.214679
3076,0.214679
3077,0.214679
3078,0.214679
3079,0.214679
3080,0.214679
3081,0.214679
3082,0.214679
3083,0.219776
3084,0.224874
3085,0.224874
3086,0.235069
3087,0.229971
3088,0.219776
3089,0.250361
3090,0.235069
3091,0.270751
3092,0.250361
3093,0.265654
3094,0.265654
3095,0.260556
3096,0.265654
3097,0.270751
3098,0.275849
3099,0.280946
3100,0.280946
3101,0.286044
3102,0.296239
3103,0.301336
3104,0.316629
3105,0.326824
3106,0.331922
3107,0.337019
3108,0.347214
3109,0.362507
3110,0.362507
3111,0.377799
3112,0.382897
3113,0.398189
3114,0.413482
3115,0.428775
3116,0.449165
3117,0.45936
3118,0.464457
3119,0.469555
3120,0.47975
3121,0.489945
3122,0.510335
3123,0.510335
3124,0.525627
3125,0.535823
3126,0.556213
3127,0.556213
3128,0.571505
3129,0.576603
3130,0.60209
3131,0.617383
3132,0.627578
3133,0.642871
3134,0.653066
3135,0.673456
3136,0.688748
3137,0.698943
3138,0.709138
3139,0.709138
3140,0.704041
3141,0.693846
3142,0.683651
3143,0.698943
3144,0.719333
3145,0.729528
3146,0.755016
3147,0.775406
3148,0.790699
3149,0.800894
3150,0.811089
3151,0.826381
3152,0.846771
3153,0.856966
3154,0.872259
3155,0.882454
3156,0.892649
3157,0.902844
3158,0.913039
3159,0.928332
3160,0.943624
3161,0.953819
3162,0.969112
3163,0.979307
3164,0.989502
3165,0.999697
3166,1.009892
3167,1.020087
3168,1.03538
3169,1.050672
3170,1.065965
3171,1.09655
3172,1.11694
3173,1.127135
3174,1.142428
3175,1.162818
3176,1.183208
3177,1.203598
3178,1.223988
3179,1.244378
3180,1.264768
3181,1.285158
3182,1.310646
3183,1.325939
3184,1.341231
3185,1.361621
3186,1.382011
3187,1.402401
3188,1.417694
3189,1.427889
3190,1.438084
3191,1.443182
3192,1.448279
3193,1.453377
3194,1.453377
3195,1.458474
3196,1.458474
3197,1.458474
3198,1.453377
3199,1.458474
3200,1.453377
3201,1.453377
3202,1.448279
3203,1.448279
3204,1.443182
3205,1.443182
3206,1.432987
3207,1.427889
3208,1.412597
3209,1.402401
3210,1.387109
3211,1.371816
3212,1.361621
3213,1.351426
3214,1.331036
3215,1.320841
3216,1.310646
3217,1.305549
3218,1.290256
3219,1.280061
3220,1.269866
3221,1.259671
3222,1.249476
3223,1.244378
3224,1.229086
3225,1.218891
3226,1.213793
3227,1.198501
3228,1.183208
3229,1.17811
3230,1.173013
3231,1.167915
3232,1.162818
3233,1.167915
3234,1.162818
3235,1.162818
3236,1.162818
3237,1.167915
3238,1.167915
3239,1.167915
3240,1.167915
3241,1.173013
3242,1.173013
3243,1.173013
3244,1.167915
3245,1.162818
3246,1.15772
3247,1.152623
3248,1.152623
3249,1.147525
3250,1.147525
3251,1.147525
3252,1.152623
3253,1.152623
3254,1.147525
3255,1.147525
3256,1.147525
3257,1.147525
3258,1.142428
3259,1.142428
3260,1.13733
3261,1.132233
3262,1.122038
3263,1.122038
3264,1.11694
3265,1.111843
3266,1.106745
3267,1.09655
3268,1.081258
3269,1.071062
3270,1.071062
3271,1.050672
3272,1.050672
3273,1.050672
3274,1.03538
3275,1.030282
3276,1.01499
3277,1.009892
3278,0.9946
3279,0.984405
3280,0.979307
3281,0.964014
3282,0.953819
3283,0.938527
3284,0.928332
3285,0.913039
3286,0.902844
3287,0.887552
3288,0.877357
3289,0.862064
3290,0.851869
3291,0.831479
3292,0.821284
3293,0.805991
3294,0.795796
3295,0.785601
3296,0.770309
3297,0.749919
3298,0.729528
3299,0.714236
3300,0.704041
3301,0.688748
3302,0.663261
3303,0.653066
3304,0.637773
3305,0.627578
3306,0.617383
3307,0.60209
3308,0.5817
3309,0.571505
3310,0.551115
3311,0.54092
3312,0.530725
3313,0.510335
3314,0.495042
3315,0.489945
3316,0.474652
3317,0.469555
3318,0.464457
3319,0.45936
3320,0.449165
3321,0.433872
3322,0.423677
3323,0.403287
3324,0.393092
3325,0.387994
3326,0.382897
3327,0.372702
3328,0.362507
3329,0.357409
3330,0.347214
3331,0.342117
3332,0.331922
3333,0.326824
3334,0.321727
3335,0.321727
3336,0.311531
3337,0.306434
3338,0.301336
3339,0.301336
3340,0.291141
3341,0.291141
3342,0.286044
3343,0.286044
3344,0.280946
3345,0.275849
3346,0.275849
3347,0.275849
3348,0.270751
3349,0.270751
3350,0.270751
3351,0.265654
3352,0.265654
3353,0.255459
3354,0.255459
3355,0.260556
3356,0.255459
3357,0.255459
3358,0.250361
3359,0.250361
3360,0.250361
3361,0.250361
3362,0.250361
3363,0.250361
3364,0.250361
3365,0.250361
3366,0.245264
3367,0.245264
3368,0.245264
3369,0.245264
3370,0.240166
3371,0.235069
3372,0.240166
3373,0.235069
3374,0.235069
3375,0.240166
3376,0.240166
3377,0.235069
3378,0.235069
3379,0.235069
3380,0.229971
3381,0.229971
3382,0.235069
3383,0.229971
3384,0.224874
3385,0.224874
3386,0.229971
3387,0.229971
3388,0.224874
3389,0.229971
3390,0.229971
3391,0.229971
3392,0.224874
3393,0.224874
3394,0.224874
3395,0.224874
3396,0.224874
3397,0.224874
3398,0.214679
3399,0.219776
3400,0.219776
3401,0.214679
3402,0.219776
3403,0.214679
3404,0.214679
3405,0.219776
3406,0.214679
3407,0.219776
3408,0.219776
3409,0.214679
3410,0.214679
3411,0.219776
3412,0.219776
3413,0.219776
3414,0.214679
3415,0.214679
3416,0.214679
3417,0.214679
3418,0.209581
3419,0.209581
3420,0.209581
3421,0.209581
3422,0.209581
3423,0.219776
3424,0.219776
3425,0.214679
3426,0.214679
3427,0.214679
3428,0.209581
3429,0.209581
3430,0.214679
3431,0.209581
3432,0.214679
3433,0.209581
3434,0.209581
3435,0.209581
3436,0.209581
3437,0.209581
3438,0.214679
3439,0.214679
3440,0.214679
3441,0.209581
3442,0.209581
3443,0.214679
3444,0.209581
3445,0.214679
3446,0.214679
3447,0.209581
3448,0.209581
3449,0.209581
3450,0.214679
3451,0.209581
3452,0.209581
3453,0.209581
3454,0.209581
3455,0.209581
3456,0.209581
3457,0.209581
3458,0.209581
3459,0.214679
3460,0.209581
3461,0.214679
3462,0.214679
3463,0.209581
3464,0.209581
3465,0.209581
3466,0.209581
3467,0.209581
3468,0.209581
3469,0.209581
3470,0.204484
3471,0.204484
3472,0.209581
3473,0.209581
3474,0.209581
3475,0.214679
3476,0.204484
3477,0.209581
3478,0.209581
3479,0.209581
3480,0.209581
3481,0.209581
3482,0.209581
3483,0.214679
3484,0.214679
3485,0.214679
3486,0.209581
3487,0.209581
3488,0.209581
3489,0.214679
3490,0.209581
3491,0.214679
3492,0.209581
3493,0.204484
3494,0.209581
3495,0.214679
3496,0.209581
3497,0.214679
3498,0.209581
3499,0.209581
3500,0.209581
3501,0.214679
3502,0.209581
3503,0.214679
3504,0.209581
3505,0.214679
3506,0.214679
3507,0.214679
3508,0.209581
3509,0.209581
3510,0.209581
3511,0.214679
3512,0.209581
3513,0.209581
3514,0.209581
3515,0.209581
3516,0.209581
3517,0.214679
3518,0.214679
3519,0.214679
3520,0.214679
3521,0.209581
3522,0.209581
3523,0.209581
3524,0.209581
3525,0.219776
3526,0.214679
3527,0.209581
3528,0.214679
3529,0.214679
3530,0.214679
3531,0.209581
3532,0.214679
3533,0.209581
3534,0.214679
3535,0.209581
3536,0.214679
3537,0.214679
3538,0.214679
3539,0.214679
3540,0.214679
3541,0.214679
3542,0.214679
3543,0.214679
3544,0.209581
3545,0.209581
3546,0.214679
3547,0.214679
3548,0.214679
3549,0.214679
3550,0.214679
3551,0.219776
3552,0.219776
3553,0.219776
3554,0.219776
3555,0.229971
3556,0.224874
3557,0.219776
3558,0.219776
3559,0.224874
3560,0.219776
3561,0.219776
3562,0.224874
3563,0.229971
3564,0.229971
3565,0.224874
3566,0.240166
3567,0.235069
3568,0.235069
3569,0.240166
3570,0.235069
3571,0.240166
3572,0.240166
3573,0.240166
3574,0.245264
3575,0.245264
3576,0.250361
3577,0.255459
3578,0.260556
3579,0.270751
3580,0.270751
3581,0.275849
3582,0.286044
3583,0.286044
3584,0.296239
3585,0.301336
3586,0.311531
3587,0.311531
3588,0.316629
3589,0.326824
3590,0.337019
3591,0.337019
3592,0.342117
3593,0.347214
3594,0.357409
3595,0.362507
3596,0.372702
3597,0.382897
3598,0.387994
3599,0.398189
3600,0.403287
3601,0.423677
3602,0.43897
3603,0.449165
3604,0.45936
3605,0.469555
3606,0.474652
3607,0.484847
3608,0.495042
3609,0.50014
3610,0.510335
3611,0.515432
3612,0.525627
3613,0.530725
3614,0.535823
3615,0.54092
3616,0.546018
3617,0.556213
3618,0.556213
3619,0.566408
3620,0.5817
3621,0.591895
